Brand_ID,Model_ID,Segment_ID,Vehicle_Name,Year_of_Manufacture,Vehicle_Age,Insurance,Fuel_Type,Seats_Capacity,Kms_Driven,RTO_Location,Ownership,Engine_Displacement,Transmission,Power_BHP,Drive_Type,Mileage_By_Fuel_Type,New_Vehicle_Price_Lakh,Vehicle_Price_Lakh,Depreciation_Percentage,Other_Features,Value_For_Money_Score
19,125,3,Compass,2019,6,Expired,Diesel,5,121000,Rajkot,First Owner,1956.0,Manual,170.0,2WD,17.1,22.77,10.0,56.08,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,7.0
2,1646,3,Exter,2023,2,Comprehensive,Petrol,5,40500,Lucknow,First Owner,1197.0,Automatic,81.8,FWD,19.2,11.9,9.5,20.17,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cooled Glovebox | Cruise Control | Wireless Charger | Sunroof | Advanced Internet Features,9.2
14,331,3,Astor,2022,3,Comprehensive,Petrol,5,14100,Lucknow,First Owner,1498.0,Automatic,108.49,Unknown,14.82,18.62,10.5,43.61,Powered Front Seats | Automatic Climate Control | Cruise Control | 360 Degree Camera,8.4
6,1705,1,Dzire,2023,2,Third Party,Petrol,5,20000,Lucknow,First Owner,1197.0,Manual,80.0,Unknown,24.79,9.27,7.25,21.79,Rear AC Vents | Parking Sensors | Cup Holders | Android Auto/Apple CarPlay | Advanced Internet Features,9.2
6,20,2,Wagon,2012,13,Expired,CNG,5,100000,Unknown,Second Owner,998.0,Manual,58.2,Unknown,26.2,4.8,1.75,63.54,Central Locking | Air Conditioner,5.2
2,1647,3,Venue,2023,2,Com + Zero Dep,Petrol,5,19000,Sabarkantha,Second Owner,998.0,Automatic,118.41,FWD,18.0,15.38,11.75,23.6,Powered Front Seats | Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control | Sunroof | ADAS,9.0
3,2,1,Vento,2011,14,Expired,Diesel,5,160000,Mehsana,Second Owner,1598.0,Manual,103.6,Unknown,20.54,11.71,2.5,78.65,Automatic Climate Control | Rear AC Vents | Parking Sensors,4.4
9,2,2,Figo,2013,12,Comprehensive,Diesel,5,61000,Ahmedabad,First Owner,1399.0,Manual,68.05,Unknown,20.0,6.81,2.5,63.29,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,5.4
4,1648,2,Indica,2011,14,Expired,Petrol,5,17000,Ahmedabad,First Owner,1193.0,Manual,64.4,Unknown,16.84,4.66,1.41,69.74,Central Locking | Air Conditioner | Bluetooth Connectivity,5.8
1,1705,1,Etios,2011,14,Comprehensive,Petrol,5,50000,Vadodara,First Owner,1496.0,Manual,,Unknown,,8.36,2.9,65.31,No_Features,5.8
5,687,3,Bolero,2023,2,Com + Zero Dep,Diesel,7,29000,Ahmedabad,First Owner,1493.0,Manual,,Unknown,,13.56,10.9,19.62,No_Features,10.0
8,12,1,Amaze,2019,6,Comprehensive,Diesel,5,48000,jaunpur,First Owner,1498.0,Manual,,Unknown,,7.99,5.25,34.29,No_Features,8.6
2,40,2,Grand,2018,7,Comprehensive,Diesel,5,63000,unnao,First Owner,1186.0,Manual,,Unknown,,7.6,3.7,51.32,No_Features,6.8
6,123,2,Celerio,2021,4,Expired,CNG,5,42000,Kanpur,First Owner,998.0,Manual,,Unknown,,6.71,4.9,26.97,No_Features,8.6
6,1705,2,Celerio,2015,10,Comprehensive,Petrol,5,55000,unnao,Second Owner,998.0,Manual,,Unknown,,5.0,2.5,50.0,No_Features,6.6
6,725,2,Ignis,2018,7,Expired,Petrol,5,60000,unnao,Second Owner,1197.0,Manual,,Unknown,,6.66,2.95,55.71,No_Features,6.6
5,21,3,TUV,2016,9,Expired,Diesel,7,160000,Kanpur,First Owner,1493.0,Manual,,Unknown,,10.96,3.5,68.07,No_Features,5.2
8,1649,2,Jazz,2015,10,Expired,Diesel,5,71000,Noida,First Owner,1498.0,Manual,98.6,Unknown,27.3,8.31,3.4,59.09,Lane Change Indicator,6.8
2,1,3,Creta,2018,7,Expired,Diesel,5,45000,unnao,First Owner,1396.0,Manual,,Unknown,,11.29,7.5,33.57,No_Features,8.0
6,76,4,Ertiga,2018,7,Expired,Diesel,7,70000,Lucknow,First Owner,1248.0,Manual,,Unknown,,10.96,8.8,19.71,No_Features,8.4
9,56,3,Ecosport,2014,11,Comprehensive,Diesel,5,68000,Kanpur,First Owner,1498.0,Manual,89.84,FWD,22.7,10.96,3.7,66.24,Automatic Climate Control | Parking Sensors | Cooled Glovebox,5.4
2,1705,2,i10,2013,12,Comprehensive,Petrol,5,50000,Ahmedabad,First Owner,1197.0,Manual,78.9,Unknown,20.36,5.3,2.75,48.11,Central Locking | Air Conditioner | Digital Odometer,6.6
4,1705,3,Punch,2023,2,Expired,Petrol,5,50000,unnao,First Owner,1199.0,Manual,87.0,FWD,20.09,8.13,5.1,37.27,Rear AC Vents | Parking Sensors,9.2
6,293,1,Ciaz,2016,9,Expired,Petrol,5,50000,unnao,First Owner,1373.0,Manual,91.1,Unknown,20.73,9.48,5.5,41.98,Automatic Climate Control | Rear AC Vents | Parking Sensors,7.2
4,253,2,Tiago,2017,8,Expired,Petrol,5,70000,unnao,Second Owner,1199.0,Manual,84.0,Unknown,23.84,5.68,3.2,43.66,Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity,6.6
6,153,2,Wagon,2018,7,Expired,Petrol,5,20000,unnao,First Owner,998.0,Manual,67.04,Unknown,20.51,4.85,4.1,15.46,Central Locking | Air Conditioner | Digital Odometer,8.8
5,1565,3,Scorpio,2022,3,Expired,Diesel,7,30000,Mohali,First Owner,2184.0,Manual,130.07,Unknown,,19.58,14.5,25.94,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,9.2
3,119,3,Taigun,2024,1,Expired,Petrol,5,17000,unnao,First Owner,999.0,Manual,113.98,FWD,19.2,18.52,13.0,29.81,Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Sunroof,9.2
6,1705,2,Swift,2012,13,Expired,Diesel,5,90000,Lucknow,First Owner,1248.0,Manual,74.0,Unknown,22.9,7.19,2.65,63.14,No_Features,5.4
2,23,3,Exter,2025,0,Expired,CNG,5,21000,Unknown,First Owner,1197.0,Manual,67.72,FWD,27.1,10.13,6.0,40.77,Rear AC Vents | Parking Sensors | Advanced Internet Features,8.4
6,815,2,Wagon,2018,7,Expired,Petrol,5,29000,unnao,First Owner,998.0,Automatic,67.0,Unknown,20.51,6.03,4.0,33.67,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,8.0
2,30,1,Verna,2015,10,Expired,Diesel,5,100000,Kanpur,Third Owner,1396.0,Manual,88.7,Unknown,24.8,10.0,5.2,48.0,No_Features,6.4
17,1705,2,KWID,2016,9,Expired,Petrol,5,50000,unnao,First Owner,799.0,Manual,53.3,Unknown,25.17,4.28,2.51,41.36,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Touchscreen,7.2
2,78,2,i10,2012,13,Expired,Petrol,5,34000,unnao,First Owner,1086.0,Manual,68.05,Unknown,19.81,5.68,2.25,60.39,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,5.8
6,84,2,Alto,2022,3,Expired,Petrol,5,65000,Lucknow,Second Owner,796.0,Manual,47.33,Unknown,22.05,4.47,3.1,30.65,Air Conditioner,8.6
8,1122,1,Amaze,2019,6,Expired,Petrol,5,64000,unnao,First Owner,1199.0,Manual,88.76,Unknown,19.5,6.74,4.5,33.23,Parking Sensors,8.2
6,113,2,Alto,2021,4,Expired,Petrol,5,10000,unnao,First Owner,796.0,Manual,47.33,Unknown,22.05,5.01,3.5,30.14,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity,8.6
6,20,2,Wagon,2017,8,Expired,CNG,5,70000,Kanpur,Third Owner,998.0,Manual,,Unknown,,5.45,2.8,48.62,No_Features,6.4
8,203,1,City,2018,7,Expired,Petrol,5,80000,Lucknow,Second Owner,1497.0,Manual,,Unknown,,11.26,6.5,42.27,No_Features,6.6
9,1044,3,Ecosport,2016,9,Expired,Petrol,5,60000,Kannur,Fifth Owner,1499.0,Automatic,,Unknown,,11.78,6.0,49.07,No_Features,6.2
6,423,4,Ertiga,2024,1,Expired,CNG,7,30000,Kasaragod,First Owner,1462.0,Manual,,Unknown,,13.47,13.0,3.49,No_Features,10.0
4,436,3,Punch,2022,3,Expired,Petrol,5,50000,unnao,First Owner,1199.0,Manual,,Unknown,,6.82,5.7,16.42,No_Features,10.0
6,19,2,Swift,2017,8,Expired,Diesel,5,40000,Kasaragod,First Owner,1248.0,Manual,74.0,Unknown,26.59,8.67,5.5,36.56,No_Features,8.0
6,19,2,Swift,2016,9,Expired,Diesel,5,80000,Sangli,Second Owner,1248.0,Manual,,Unknown,,8.45,5.4,36.09,No_Features,7.4
6,84,2,Alto,2009,16,Expired,Petrol,5,100000,Mangalore,Fourth Owner,796.0,Manual,46.3,Unknown,19.7,3.6,1.5,58.33,Air Conditioner | Bluetooth Connectivity,5.6
6,179,2,S-Presso,2022,3,Expired,Petrol,5,30000,Melur,First Owner,998.0,Manual,65.71,Unknown,21.4,5.03,4.5,10.54,Air Conditioner,10.0
8,195,4,BR-V,2017,8,Expired,Diesel,7,150000,Melur,First Owner,1498.0,Manual,98.6,FWD,21.9,17.16,5.0,70.86,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,5.6
6,1650,4,Omni,2013,12,Expired,LPG,5,150000,Kanpur,Third Owner,796.0,Manual,32.8,Unknown,10.9,2.62,0.8,69.47,No_Features,4.6
4,1051,2,Indica,2012,13,Expired,Diesel,5,225000,Ranga reddy,First Owner,1248.0,Manual,,Unknown,18.0,6.11,1.6,73.81,Steering Mounted Controls,4.6
4,299,2,Altroz,2023,2,Expired,Petrol,5,30000,Hoshiarpur,First Owner,1199.0,Manual,86.83,Unknown,19.33,8.55,6.4,25.15,Android Auto/Apple CarPlay,9.2
6,19,2,Swift,2023,2,Expired,Petrol,5,15000,Mangalore,First Owner,1197.0,Manual,88.5,Unknown,22.41,8.94,7.0,21.7,Rear AC Vents | Parking Sensors | Cup Holders | Android Auto/Apple CarPlay,9.2
6,291,1,Ciaz,2020,5,Expired,Petrol,5,56000,Melur,First Owner,1462.0,Manual,103.25,Unknown,21.56,10.41,6.7,35.64,Automatic Climate Control | Rear AC Vents | Parking Sensors,8.2
6,1705,2,800,2005,20,Expired,Petrol,4,60000,Chennai,Third Owner,796.0,Manual,37.0,Unknown,16.1,2.7,0.8,70.37,Air Conditioner,5.0
6,123,1,Dzire,2025,0,Expired,CNG,5,11000,Unknown,Second Owner,1197.0,Manual,69.0,Unknown,33.73,9.94,8.0,19.52,Rear AC Vents | Parking Sensors | Cup Holders | Android Auto/Apple CarPlay | Advanced Internet Features,9.8
6,105,2,Alto,2023,2,Expired,Petrol,5,7000,Sangli,First Owner,998.0,Manual,65.71,Unknown,24.39,6.42,5.0,22.12,Central Locking | Air Conditioner | Bluetooth Connectivity | Power Windows,9.2
6,84,2,Alto,2019,6,Expired,Petrol,5,125000,unnao,First Owner,796.0,Manual,47.3,Unknown,24.7,3.77,3.0,20.42,Air Conditioner | Digital Odometer,7.8
2,30,2,i20,2018,7,Expired,Diesel,5,80000,unnao,Third Owner,1396.0,Manual,,Unknown,,8.96,4.5,49.78,No_Features,6.4
2,75,2,Grand,2020,5,Expired,Petrol,5,81000,Jalpaiguri,First Owner,1197.0,Manual,81.86,Unknown,20.7,7.98,5.0,37.34,Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,8.2
6,60,2,Swift,2020,5,Expired,Petrol,5,47000,Unknown,First Owner,1197.0,Manual,88.5,Unknown,22.41,8.58,6.0,30.07,Rear AC Vents | Parking Sensors | Android Auto/Apple CarPlay,8.6
6,1705,2,Baleno,2022,3,Expired,Petrol,5,70000,Goa,First Owner,1197.0,Manual,81.8,Unknown,21.01,9.18,7.1,22.66,Engine Start/Stop Button | Automatic Climate Control | Android Auto/Apple CarPlay,8.8
5,300,3,XUV500,2015,10,Expired,Diesel,7,170000,Unknown,First Owner,2179.0,Manual,140.0,FWD,15.1,14.61,3.0,79.47,Air Purifier | Automatic Climate Control | Cruise Control,5.2
6,109,2,Wagon,2022,3,Expired,Petrol,5,10000,purnia,First Owner,998.0,Manual,67.05,Unknown,21.79,6.32,4.5,28.8,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity,9.2
6,187,2,Alto,2013,12,Expired,Petrol,5,120000,Dharwad,Second Owner,998.0,Manual,67.1,Unknown,20.92,3.9,2.75,29.49,Central Locking | Air Conditioner,6.4
2,427,1,Xcent,2020,5,Expired,Petrol,5,50000,Siliguri,First Owner,1197.0,Manual,81.86,Unknown,20.14,7.49,5.1,31.91,Rear AC Vents | Parking Sensors,8.6
6,610,2,Celerio,2018,7,Expired,Petrol,5,90000,Sirsi,First Owner,998.0,Manual,67.04,Unknown,23.1,5.89,5.5,6.62,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity | Steering Mounted Controls,8.4
2,78,2,i20,2020,5,Comprehensive,Petrol,5,63000,Vadodara,First Owner,1197.0,Manual,,Unknown,,8.98,6.25,30.4,No_Features,8.2
6,74,2,Baleno,2017,8,Expired,Petrol,5,60000,Uttarkashi,First Owner,1197.0,Manual,,Unknown,,8.52,4.0,53.05,No_Features,6.8
2,25,3,Creta,2016,9,Expired,Diesel,5,160000,Vadodara,Second Owner,1582.0,Manual,126.2,FWD,19.67,15.33,6.0,60.86,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,5.0
20,904,5,Rover,2014,11,Expired,Diesel,5,126000,Surat,Second Owner,2179.0,Automatic,,Unknown,,50.92,9.8,80.75,No_Features,4.8
8,99,1,City,2023,2,Expired,Petrol,5,8000,Vadodara,First Owner,1498.0,Automatic,,Unknown,,14.8,11.5,22.3,No_Features,9.2
4,505,3,Harrier,2021,4,Com + Zero Dep,Diesel,5,117600,Vadodara,First Owner,1956.0,Automatic,,Unknown,,25.34,13.75,45.74,No_Features,7.0
14,117,3,Hector,2021,4,Comprehensive,Petrol,6,40000,Vadodara,First Owner,1451.0,Automatic,141.0,Unknown,16.56,23.13,12.0,48.12,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | 360 Degree Camera,7.8
3,1651,1,Vento,2018,7,Expired,Petrol,5,55000,Vadodara,Second Owner,1197.0,Automatic,103.2,Unknown,18.19,14.49,7.5,48.24,Leather Seats | Automatic Climate Control | Voice Commands | Air Purifier,6.6
6,207,2,Wagon,2018,7,Expired,Petrol,5,185000,Sirsi,First Owner,998.0,Manual,67.04,Unknown,20.51,5.48,4.25,22.45,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,6.8
7,49,5,Superb,2010,15,Expired,Diesel,5,68089,Vadodara,Second Owner,1968.0,Automatic,138.1,Unknown,17.2,25.85,5.75,77.76,Leather Seats | Automatic Climate Control | Air Purifier,5.2
6,137,3,Vitara,2020,5,Expired,Petrol,5,72000,Unknown,First Owner,1462.0,Manual,103.26,FWD,17.03,11.86,8.0,32.55,Automatic Climate Control | Parking Sensors | Cooled Glovebox | Cruise Control,8.2
8,79,1,City,2016,9,Expired,Diesel,5,77000,Ahmedabad,First Owner,1498.0,Manual,98.6,Unknown,26.0,11.65,4.95,57.51,No_Features,6.8
2,1705,2,i20,2024,1,Expired,Petrol,5,24000,Ahmedabad,First Owner,1197.0,Manual,82.0,Unknown,16.0,11.36,10.0,11.97,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Wireless Charging | Sunroof | Rear Camera | Advanced Internet Features,10.0
2,1652,2,Grand,2017,8,Expired,Petrol,5,63000,Uttarkashi,First Owner,1197.0,Manual,82.0,Unknown,18.9,7.72,4.3,44.3,Rear AC Vents,6.8
23,1019,5,X3,2016,9,Expired,Diesel,5,68000,Vadodara,Third Owner,1995.0,Automatic,190.0,4WD,,59.21,17.25,70.87,No_Features,5.6
2,1305,2,i20,2021,4,Expired,Petrol,5,30000,Vasco Da Gama,First Owner,998.0,Automatic,118.36,Unknown,20.28,12.66,9.6,24.17,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Lane Change Indicator | Android Auto/Apple CarPlay | Wireless Charging | Rear Camera,8.6
4,219,3,Harrier,2019,6,Comprehensive,Diesel,5,72000,Ahmedabad,Second Owner,1956.0,Manual,138.1,FWD,17.0,18.29,11.9,34.94,Height Adjustable Driver Seat | Automatic Climate Control | Drive Modes | Cruise Control,8.0
8,99,4,Mobilio,2014,11,Expired,Diesel,7,68000,Ahmedabad,Second Owner,1498.0,Manual,98.6,Unknown,24.2,12.48,4.25,65.95,Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,5.2
23,1072,5,5,2011,14,Expired,Diesel,5,86000,Ahmedabad,Second Owner,1995.0,Automatic,,Unknown,,44.48,9.95,77.63,No_Features,5.2
23,1705,5,X3,2013,12,Expired,Diesel,5,68000,Surat,Third Owner,1995.0,Automatic,184.0,4WD,16.09,56.03,14.25,74.57,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,5.0
5,549,3,XUV,2025,0,Comprehensive,Diesel,5,7000,Vadodara,First Owner,1498.0,Manual,115.05,FWD,20.6,13.61,12.5,8.16,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | Sunroof,10.0
6,74,2,Baleno,2019,6,Comprehensive,Petrol,5,31000,Vadodara,First Owner,1197.0,Manual,83.1,Unknown,21.4,6.92,5.8,16.18,Automatic Climate Control,9.4
23,1072,5,7,2015,10,Expired,Diesel,5,43000,Silvassa,First Owner,2993.0,Automatic,258.0,RWD,,118.0,30.5,74.15,No_Features,6.4
27,1653,3,MU,2015,10,Expired,Diesel,7,65000,Ahmedabad,Second Owner,2999.0,Manual,161.0,RWD,12.08,24.32,10.0,58.88,Height Adjustable Driver Seat,6.6
5,206,3,XUV500,2014,11,Comprehensive,Diesel,7,90000,Gandhinagar,Third Owner,2179.0,Manual,140.0,AWD,15.1,16.98,4.9,71.14,Air Purifier | Automatic Climate Control | Cruise Control,5.0
7,1467,1,Rapid,2013,12,Expired,Petrol,5,46000,Vadodara,First Owner,1598.0,Manual,,Unknown,,8.63,6.9,20.05,No_Features,7.4
22,1654,5,XF,2014,11,Expired,Diesel,5,52000,Vadodara,Third Owner,2179.0,Automatic,,Unknown,,59.18,15.25,74.23,No_Features,5.0
9,501,3,Ecosport,2016,9,Expired,Diesel,5,76000,Vadodara,First Owner,1498.0,Manual,,Unknown,,10.93,5.85,46.48,No_Features,6.8
16,1705,5,GLE,2016,9,Expired,Diesel,5,129677,Vadodara,First Owner,2143.0,Automatic,,Unknown,,74.66,31.25,58.14,No_Features,6.4
2,296,1,Xcent,2017,8,Comprehensive,Diesel,5,68000,Ahmedabad,First Owner,1186.0,Manual,73.97,Unknown,25.4,8.92,4.3,51.79,Rear AC Vents | Parking Sensors,6.8
5,383,4,Marazzo,2022,3,Expired,Diesel,7,51000,beed,Second Owner,1497.0,Manual,120.96,Unknown,,18.84,9.4,50.11,Automatic Climate Control | Rear AC Vents | Rear Charging Sockets | Tumble Fold Seats,7.8
1,748,1,Corolla,2011,14,Comprehensive,Petrol,5,74500,Vadodara,Third Owner,1798.0,Manual,138.1,Unknown,14.53,15.74,2.99,81.0,Automatic Climate Control | Air Purifier,5.0
16,1174,5,C-Class,2012,13,Expired,Diesel,5,125000,Vadodara,Third Owner,2143.0,Automatic,201.15,RWD,,50.58,9.5,81.22,Memory Function For Seats,4.6
6,9,3,Vitara,2019,6,Expired,Diesel,5,55000,Vadodara,First Owner,1248.0,Automatic,88.5,FWD,24.3,9.87,8.5,13.88,Air Purifier | Parking Sensors,9.0
4,1116,3,Nexon,2021,4,Expired,Petrol,5,45000,Valsad,Second Owner,1199.0,Automatic,118.35,Unknown,17.05,12.46,9.99,19.82,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cooled Glovebox,9.2
8,482,1,City,2022,3,Comprehensive,Petrol,5,31000,Anand,First Owner,1498.0,Automatic,119.35,Unknown,18.3,17.4,12.5,28.16,Leather Seats | Height Adjustable Driver Seat | Wireless Android Auto/Apple CarPlay | Tyre Pressure Monitor | Automatic Climate Control | Voice Commands,9.2
5,206,3,XUV500,2014,11,Expired,Diesel,7,85738,Vadodara,Second Owner,2179.0,Manual,140.0,FWD,15.1,15.88,7.5,52.77,Air Purifier | Automatic Climate Control | Cruise Control,6.0
19,145,3,Compass,2018,7,Expired,Diesel,5,88052,Vadodara,First Owner,1956.0,Manual,170.0,2WD,17.1,22.14,9.75,55.96,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,6.8
14,160,3,Hector,2019,6,Comprehensive,Petrol,5,69000,dahod,First Owner,1451.0,Automatic,141.0,FWD,13.96,17.82,10.5,41.08,Powered Front Seats | Height Adjustable Driver Seat | Cruise Control,7.4
7,772,1,Rapid,2022,3,Expired,Petrol,5,131000,Vadodara,First Owner,999.0,Automatic,108.62,Unknown,16.24,12.76,8.75,31.43,Automatic Climate Control | Rear AC Vents | Parking Sensors,8.4
5,206,3,XUV500,2012,13,Expired,Diesel,7,72000,Vadodara,Second Owner,2179.0,Manual,140.0,AWD,15.1,16.98,4.25,74.97,Air Purifier | Automatic Climate Control | Cruise Control,5.2
3,1655,1,Passat,2013,12,Expired,Diesel,5,68089,Ahmedabad,Third Owner,1968.0,Automatic,167.7,Unknown,18.33,31.16,5.5,82.35,Leather Seats | Tyre Pressure Monitor | Automatic Climate Control | Air Purifier,5.0
7,236,3,Kodiaq,2023,2,Expired,Petrol,7,26000,Ahmedabad,First Owner,1984.0,Automatic,187.74,4WD,13.32,45.69,33.5,26.68,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera | Sunroof,9.2
26,1705,3,Outlander,2009,16,Expired,Petrol,5,66000,Vadodara,Second Owner,2360.0,Automatic,,AWD,11.3,23.22,5.5,76.31,Air Purifier | Automatic Climate Control | Cruise Control,5.2
3,1656,1,Vento,2019,6,Expired,Diesel,5,120796,Vadodara,First Owner,1498.0,Automatic,108.6,Unknown,22.15,16.16,9.75,39.67,Leather Seats | Height Adjustable Driver Seat | Automatic Climate Control | Voice Commands | Air Purifier,7.8
2,237,1,Xcent,2015,10,Comprehensive,Petrol,5,67000,Vadodara,First Owner,1197.0,Manual,82.0,Unknown,19.1,6.7,3.75,44.03,Rear AC Vents | Parking Sensors,6.8
2,1005,2,EON,2014,11,Comprehensive,Petrol,5,65000,Ahmedabad,First Owner,998.0,Manual,68.05,Unknown,20.3,5.21,2.25,56.81,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,6.2
17,128,3,Duster,2014,11,Expired,Diesel,5,78000,Ahmedabad,First Owner,1461.0,Manual,,Unknown,,12.72,3.95,68.95,No_Features,5.4
4,253,2,Tiago,2019,6,Expired,Petrol,5,67000,Ahmedabad,Second Owner,1199.0,Manual,84.0,Unknown,23.84,5.62,3.95,29.72,Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity,8.0
6,295,2,Swift,2017,8,Comprehensive,Diesel,5,62000,Vadodara,First Owner,1248.0,Automatic,74.02,Unknown,28.4,8.94,5.25,41.28,Rear AC Vents | Parking Sensors,6.8
2,740,3,Tucson,2021,4,Comprehensive,Diesel,5,106000,Vadodara,First Owner,1995.0,Automatic,182.37,Unknown,15.38,29.18,16.5,43.45,Powered Front Seats | Automatic Climate Control | Drive Modes | Cruise Control,7.0
6,291,1,Ciaz,2020,5,Expired,Petrol,5,62000,Vadodara,First Owner,1462.0,Manual,103.25,Unknown,20.65,10.98,7.5,31.69,Automatic Climate Control | Rear AC Vents | Parking Sensors,8.2
23,1072,5,3,2014,11,Comprehensive,Diesel,5,91000,Rajkot,Second Owner,1995.0,Automatic,190.0,RWD,,44.37,8.99,79.74,Powered Front Seats | Drive Modes,5.2
5,1705,3,Bolero,2013,12,Expired,Diesel,7,71000,Vaishali,First Owner,2523.0,Manual,62.1,RWD,15.96,10.81,3.5,67.62,No_Features,5.4
6,1529,4,Ertiga,2025,0,Expired,CNG,7,1000,Unknown,First Owner,1462.0,Manual,91.18,Unknown,26.08,12.43,10.0,19.55,Parking Sensors | Rear Seat Armrest | Tumble Fold Seats,10.0
32,1657,7,Leyland,2015,10,Expired,Diesel,7,1000,Unknown,Fifth Owner,1461.0,Manual,75.0,Unknown,20.07,11.43,9.0,21.26,Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,7.4
1,33,1,Etios,2012,13,Expired,Diesel,5,160000,Pune,Second Owner,1364.0,Manual,,Unknown,23.59,7.65,3.5,54.25,No_Features,5.2
2,78,2,i10,2017,8,Expired,Petrol,5,70000,Latur,Second Owner,1086.0,Manual,68.05,Unknown,19.81,5.99,4.5,24.87,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,7.4
8,23,1,Amaze,2016,9,Expired,Diesel,5,90000,Patna,First Owner,1498.0,Manual,98.6,Unknown,25.8,8.88,2.7,69.59,No_Features,6.0
9,172,2,Freestyle,2019,6,Expired,Diesel,5,120000,Ambajogai,First Owner,1498.0,Manual,98.63,Unknown,24.4,8.82,6.0,31.97,Rear Camera,7.8
17,258,3,Duster,2013,12,Expired,Diesel,5,69000,Ahmedabad,First Owner,1461.0,Manual,83.8,FWD,20.45,10.12,3.25,67.89,Air Purifier,5.4
6,291,1,Ciaz,2020,5,Expired,Petrol,5,120000,Valsad,First Owner,1462.0,Manual,,Unknown,,9.79,7.0,28.5,No_Features,7.8
17,91,4,Triber,2022,3,Expired,Petrol,7,60000,Valsad,Second Owner,999.0,Manual,,Unknown,,9.08,5.3,41.63,No_Features,7.8
6,1705,2,Ritz,2011,14,Expired,Diesel,5,100000,Navsari,Second Owner,1248.0,Manual,,Unknown,,6.21,1.7,72.62,No_Features,5.2
17,1658,4,Triber,2021,4,Expired,Petrol,7,60000,JG15,First Owner,999.0,Automatic,71.01,Unknown,18.2,8.97,5.6,37.57,Touchscreen | Parking Sensors | Rear AC Vents | Tumble Fold Seats,8.2
2,1659,3,Creta,2022,3,Expired,Petrol,5,49000,Valsad,First Owner,1497.0,Manual,,Unknown,,14.57,12.4,14.89,No_Features,10.0
6,1705,2,Ignis,2024,1,Expired,Petrol,5,20000,Valsad,First Owner,1197.0,Manual,,Unknown,,6.54,4.7,28.13,No_Features,9.2
17,174,4,Triber,2023,2,Expired,Petrol,7,10000,Valsad,First Owner,999.0,Manual,71.01,Unknown,20.0,8.4,5.96,29.05,Touchscreen | Parking Sensors | Rear AC Vents | Tumble Fold Seats,9.2
4,1116,2,Tiago,2024,1,Expired,CNG,5,10000,Valsad,First Owner,1199.0,Automatic,72.41,Unknown,28.06,9.6,8.11,15.52,Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,10.0
2,100,3,Creta,2023,2,Expired,Petrol,5,20000,Bharuch,First Owner,1497.0,Automatic,113.18,2WD,14.0,18.18,15.25,16.12,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,10.0
